ItemType,Title,Author,CopyrightDate,AccessionedDate,OwningLibrary,ReplacementPrice,MissingStatus,MissingDate,CallNumber,Barcode,Bib Marc Tag Number,Bib Marc Subfield Name,Bib Marc Subfield Data
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,INTRANSIT,2/3/20,MALE 1-DISC,179824024,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,INTRANSIT,2/4/20,MALE 1-DISC,179823943,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,INTRANSIT,2/4/20,MALE 1-DISC,179823943,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/30/20,MALE 1-DISC,179823927,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/30/20,MALE 1-DISC,179823927,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/25/20,MALE 1-DISC,179823901,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/25/20,MALE 1-DISC,179823901,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-21C,2/3/20,MALE 1-DISC,179823984,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-21C,2/3/20,MALE 1-DISC,179823984,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/23/20,MALE 1-DISC,179823661,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/23/20,MALE 1-DISC,179823661,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-PENR,1/29/20,MALE 1-DISC,179823968,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-PENR,1/29/20,MALE 1-DISC,179823968,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-PENR,2/1/20,MALE 1-DISC,179824123,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-PENR,2/1/20,MALE 1-DISC,179824123,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,INTRANSIT,2/4/20,MALE 1-DISC,179824107,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,INTRANSIT,2/4/20,MALE 1-DISC,179824107,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/4/20,MALE 1-DISC,179823588,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/4/20,MALE 1-DISC,179823588,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/28/20,MALE 1-DISC,179823562,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/28/20,MALE 1-DISC,179823562,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-MONU,2/4/20,MALE 1-DISC,179824081,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-MONU,2/4/20,MALE 1-DISC,179824081,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,INTRANSIT,2/4/20,MALE 1-DISC,179823786,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,INTRANSIT,2/4/20,MALE 1-DISC,179823786,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/3/20,MALE 1-DISC,179823885,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/3/20,MALE 1-DISC,179823885,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/21/20,MALE 1-DISC,179823869,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/21/20,MALE 1-DISC,179823869,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/4/20,MALE 1-DISC,179823844,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/4/20,MALE 1-DISC,179823844,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/1/20,MALE 1-DISC,179823646,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/1/20,MALE 1-DISC,179823646,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-21C,2/3/20,MALE 1-DISC,179823547,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-21C,2/3/20,MALE 1-DISC,179823547,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/28/20,MALE 1-DISC,179823604,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/28/20,MALE 1-DISC,179823604,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/30/20,MALE 1-DISC,179823620,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/30/20,MALE 1-DISC,179823620,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/23/20,MALE 1-DISC,179824065,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/23/20,MALE 1-DISC,179824065,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-CHEY,2/3/20,MALE 1-DISC,179823828,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-CHEY,2/3/20,MALE 1-DISC,179823828,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-21C,2/3/20,MALE 1-DISC,179823802,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-21C,2/3/20,MALE 1-DISC,179823802,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/1/20,MALE 1-DISC,179823687,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/1/20,MALE 1-DISC,179823687,300,c,4 3/4 in.
DVD,Schitt$ Creek.,,2015,12/13/19,Distribution Facility,$18.74 ,ON-ORDER,1/1/00,ON ORDER,1083376-1001,300,a,2 videodiscs (approximately 326 min.) :
DVD,Schitt$ Creek.,,2015,12/13/19,Distribution Facility,$18.74 ,ON-ORDER,1/1/00,ON ORDER,1083376-1001,300,c,12 cm
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-EAST,1/29/20,JOKE 1-DISC,179857933,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-EAST,1/29/20,JOKE 1-DISC,179857933,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-HOLL,2/4/20,JOKE 1-DISC,179858311,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-HOLL,2/4/20,JOKE 1-DISC,179858311,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,2/3/20,JOKE 1-DISC,179858394,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,2/3/20,JOKE 1-DISC,179858394,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,2/3/20,JOKE 1-DISC,179858113,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,2/3/20,JOKE 1-DISC,179858113,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-EAST,2/3/20,JOKE 1-DISC,179858097,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-EAST,2/3/20,JOKE 1-DISC,179858097,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-PENR,2/2/20,JOKE 1-DISC,179858071,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-PENR,2/2/20,JOKE 1-DISC,179858071,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,INTRANSIT,2/4/20,JOKE 1-DISC,179858055,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,INTRANSIT,2/4/20,JOKE 1-DISC,179858055,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-SAND,2/3/20,JOKE 1-DISC,179857958,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-SAND,2/3/20,JOKE 1-DISC,179857958,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-HI,1/30/20,JOKE 1-DISC,179858279,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-HI,1/30/20,JOKE 1-DISC,179858279,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/31/20,JOKE 1-DISC,179858253,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/31/20,JOKE 1-DISC,179858253,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/28/20,JOKE 1-DISC,179858451,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/28/20,JOKE 1-DISC,179858451,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/27/20,JOKE 1-DISC,179858030,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/27/20,JOKE 1-DISC,179858030,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-HOLL,2/4/20,JOKE 1-DISC,179858378,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-HOLL,2/4/20,JOKE 1-DISC,179858378,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/25/20,JOKE 1-DISC,179858410,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/25/20,JOKE 1-DISC,179858410,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-CHEY,1/27/20,JOKE 1-DISC,179858337,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-CHEY,1/27/20,JOKE 1-DISC,179858337,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/30/20,JOKE 1-DISC,179858154,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/30/20,JOKE 1-DISC,179858154,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-FOUN,2/3/20,JOKE 1-DISC,179858139,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-FOUN,2/3/20,JOKE 1-DISC,179858139,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/29/20,JOKE 1-DISC,179858238,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/29/20,JOKE 1-DISC,179858238,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,2/2/20,JOKE 1-DISC,179858212,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,2/2/20,JOKE 1-DISC,179858212,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/28/20,JOKE 1-DISC,179858196,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/28/20,JOKE 1-DISC,179858196,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,2/3/20,JOKE 1-DISC,179858170,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,2/3/20,JOKE 1-DISC,179858170,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-HOLL,1/28/20,JOKE 1-DISC,179858295,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-HOLL,1/28/20,JOKE 1-DISC,179858295,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-21C,2/3/20,JOKE 1-DISC,179858014,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-21C,2/3/20,JOKE 1-DISC,179858014,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-FOUN,2/4/20,JOKE 1-DISC,179858436,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-FOUN,2/4/20,JOKE 1-DISC,179858436,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/30/20,JOKE 1-DISC,179857990,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,CHECKEDOUT,1/30/20,JOKE 1-DISC,179857990,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-HI,2/3/20,JOKE 1-DISC,179857974,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-HI,2/3/20,JOKE 1-DISC,179857974,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-HI,2/3/20,JOKE 1-DISC,179857875,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-HI,2/3/20,JOKE 1-DISC,179857875,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,INTRANSIT,2/4/20,JOKE 1-DISC,179857891,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,INTRANSIT,2/4/20,JOKE 1-DISC,179857891,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-EAST,1/31/20,JOKE 1-DISC,179857917,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-EAST,1/31/20,JOKE 1-DISC,179857917,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-CHEY,2/4/20,JOKE 1-DISC,179858352,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$13.49 ,HOLDS-CHEY,2/4/20,JOKE 1-DISC,179858352,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/3/20,JOKE 2-DISCS,179819701,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/3/20,JOKE 2-DISCS,179819701,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,HOLDS-FOUN,2/3/20,JOKE 2-DISCS,179819628,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,HOLDS-FOUN,2/3/20,JOKE 2-DISCS,179819628,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/4/20,JOKE 2-DISCS,179819636,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/4/20,JOKE 2-DISCS,179819636,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/1/20,JOKE 2-DISCS,179819735,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/1/20,JOKE 2-DISCS,179819735,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,HOLDS-21C,2/4/20,JOKE 2-DISCS,179819727,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,HOLDS-21C,2/4/20,JOKE 2-DISCS,179819727,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,HOLDS-SAND,1/31/20,JOKE 2-DISCS,179819685,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,HOLDS-SAND,1/31/20,JOKE 2-DISCS,179819685,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/1/20,JOKE 2-DISCS,179819719,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/1/20,JOKE 2-DISCS,179819719,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/3/20,JOKE 2-DISCS,179819693,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/3/20,JOKE 2-DISCS,179819693,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/3/20,JOKE 2-DISCS,179819669,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/3/20,JOKE 2-DISCS,179819669,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/1/20,JOKE 2-DISCS,179819677,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/1/20,JOKE 2-DISCS,179819677,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/3/20,JOKE 2-DISCS,179819651,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/3/20,JOKE 2-DISCS,179819651,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/1/20,JOKE 2-DISCS,179819644,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,CHECKEDOUT,2/1/20,JOKE 2-DISCS,179819644,300,c,4 3/4 in.
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,HOLDS-EAST,1/30/20,JOKE 2-DISCS,179819867,300,a,1 videodisc (122 min.) :
DVD,Joker,,2019,12/13/19,Distribution Facility,$21.74 ,HOLDS-EAST,1/30/20,JOKE 2-DISCS,179819867,300,c,4 3/4 in.
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/31/20,MALE 1-DISC,179823737,300,a,1 videodisc (approximately 118 min.) :
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/31/20,MALE 1-DISC,179823737,300,c,4 3/4 in.
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-HOLL,1/28/20,MALE 1-DISC,179824032,300,a,1 videodisc (approximately 118 min.) :
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-HOLL,1/28/20,MALE 1-DISC,179824032,300,c,4 3/4 in.
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,INTRANSIT,2/4/20,MALE 1-DISC,179823711,300,a,1 videodisc (approximately 118 min.) :
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,INTRANSIT,2/4/20,MALE 1-DISC,179823711,300,c,4 3/4 in.
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-EAST,2/3/20,MALE 1-DISC,179823752,300,a,1 videodisc (approximately 118 min.) :
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-EAST,2/3/20,MALE 1-DISC,179823752,300,c,4 3/4 in.
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/3/20,MALE 1-DISC,179823992,300,a,1 videodisc (approximately 118 min.) :
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/3/20,MALE 1-DISC,179823992,300,c,4 3/4 in.
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-FOUN,2/3/20,MALE 1-DISC,179823935,300,a,1 videodisc (approximately 118 min.) :
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-FOUN,2/3/20,MALE 1-DISC,179823935,300,c,4 3/4 in.
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-21C,2/4/20,MALE 1-DISC,179823919,300,a,1 videodisc (approximately 118 min.) :
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-21C,2/4/20,MALE 1-DISC,179823919,300,c,4 3/4 in.
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,INTRANSIT,2/4/20,MALE 1-DISC,179823893,300,a,1 videodisc (approximately 118 min.) :
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,INTRANSIT,2/4/20,MALE 1-DISC,179823893,300,c,4 3/4 in.
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/31/20,MALE 1-DISC,179823976,300,a,1 videodisc (approximately 118 min.) :
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/31/20,MALE 1-DISC,179823976,300,c,4 3/4 in.
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/1/20,MALE 1-DISC,179823950,300,a,1 videodisc (approximately 118 min.) :
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/1/20,MALE 1-DISC,179823950,300,c,4 3/4 in.
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-EAST,1/30/20,MALE 1-DISC,179824115,300,a,1 videodisc (approximately 118 min.) :
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-EAST,1/30/20,MALE 1-DISC,179824115,300,c,4 3/4 in.
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/4/20,MALE 1-DISC,179823653,300,a,1 videodisc (approximately 118 min.) :
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/4/20,MALE 1-DISC,179823653,300,c,4 3/4 in.
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/31/20,MALE 1-DISC,179824099,300,a,1 videodisc (approximately 118 min.) :
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/31/20,MALE 1-DISC,179824099,300,c,4 3/4 in.
DVD,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/3/20,MALE 1-DISC,179823570,300,a,1 videodisc (approximately 118 min.) :
